Step,Queue_West_East,Queue_North_South,Queue_SD,Arrival_West_East,Arrival_North_South,Throughput_Step,Avg_Waiting_Time_West_East,Avg_Waiting_Time_North_South,Reward_Total,Reward_Queue,Reward_Throughput,Reward_Wait,Reward_Fairness
2538,0,5,2.5,0,0,0,0.0,5.8,-1.462108953613808,-0.5555555555555556,0.0,-0.2815533980582524,-0.625
2539,0,5,2.5,1,0,1,0.0,6.8,-1.3856526429341964,-0.5555555555555556,0.125,-0.33009708737864074,-0.625
2540,0,5,2.5,0,0,0,0.0,7.8,-1.5591963322545848,-0.5555555555555556,0.0,-0.37864077669902907,-0.625
2541,1,5,2.0,1,0,1,0.2,8.8,-1.4785598705501617,-0.6666666666666666,0.125,-0.4368932038834951,-0.5
2542,1,4,1.5,0,0,0,0.4,9.0,-1.386866235167206,-0.5555555555555556,0.0,-0.45631067961165045,-0.375
2543,1,3,1.0,1,0,1,0.5,7.0,-0.933522114347357,-0.4444444444444444,0.125,-0.36407766990291257,-0.25
2544,1,2,0.5,0,0,0,0.67,4.75,-0.7214401294498382,-0.3333333333333333,0.0,-0.26310679611650484,-0.125
2545,3,1,1.0,0,0,0,1.17,3.33,-0.912891046386192,-0.4444444444444444,0.0,-0.21844660194174756,-0.25
2546,3,0,1.5,0,0,0,1.5,0.0,-0.7811488673139159,-0.3333333333333333,0.0,-0.07281553398058252,-0.375
2547,3,0,1.5,1,0,0,1.57,0.0,-0.7845469255663431,-0.3333333333333333,0.0,-0.0762135922330097,-0.375
2548,4,0,2.0,0,0,1,2.14,0.0,-0.9233279395900755,-0.4444444444444444,0.125,-0.10388349514563107,-0.5
2549,4,0,2.0,0,1,0,2.71,0.0,-1.0759978425026968,-0.4444444444444444,0.0,-0.13155339805825242,-0.5
2550,5,0,2.5,0,0,1,3.43,0.0,-1.2220604099244876,-0.5555555555555556,0.125,-0.16650485436893203,-0.625
2551,6,0,3.0,0,1,0,4.29,0.0,-1.6249190938511326,-0.6666666666666666,0.0,-0.20825242718446602,-0.75
2552,7,0,3.5,0,0,1,5.29,0.0,-1.7845738942826321,-0.7777777777777778,0.125,-0.25679611650485434,-0.875
2553,7,0,3.5,0,1,0,6.29,0.0,-1.9581175836030205,-0.7777777777777778,0.0,-0.30533980582524267,-0.875
2554,7,0,3.5,0,0,1,7.29,0.0,-1.8816612729234088,-0.7777777777777778,0.125,-0.35388349514563106,-0.875
2555,6,0,3.0,0,1,0,7.17,0.0,-1.764724919093851,-0.6666666666666666,0.0,-0.3480582524271844,-0.75
2556,5,0,2.5,0,0,1,6.17,0.0,-1.3550701186623517,-0.5555555555555556,0.125,-0.2995145631067961,-0.625
2557,4,1,1.5,0,0,0,5.17,0.25,-1.1936623516720604,-0.5555555555555556,0.0,-0.26310679611650484,-0.375
2558,3,1,1.0,0,1,0,4.8,0.4,-0.9468716289104638,-0.4444444444444444,0.0,-0.2524271844660194,-0.25
2559,2,2,0.0,0,0,0,3.4,0.8,-0.6483279395900755,-0.4444444444444444,0.0,-0.20388349514563106,-0.0
2560,1,3,1.0,0,0,0,1.8,1.4,-0.8497842502696871,-0.4444444444444444,0.0,-0.1553398058252427,-0.25
2561,0,3,1.5,0,0,0,0.0,2.0,-0.80542071197411,-0.3333333333333333,0.0,-0.0970873786407767,-0.375
2562,0,3,1.5,0,0,0,0.0,2.6,-0.834546925566343,-0.3333333333333333,0.0,-0.1262135922330097,-0.375
2563,0,4,2.0,0,0,1,0.0,3.4,-0.9844929881337647,-0.4444444444444444,0.125,-0.16504854368932037,-0.5
2564,0,5,2.5,0,0,0,0.0,4.4,-1.3941477885652644,-0.5555555555555556,0.0,-0.21359223300970875,-0.625
2565,0,5,2.5,0,0,0,0.0,5.4,-1.4426914778856528,-0.5555555555555556,0.0,-0.2621359223300971,-0.625
2566,0,5,2.5,1,0,1,0.0,6.4,-1.366235167206041,-0.5555555555555556,0.125,-0.3106796116504854,-0.625
2567,0,5,2.5,0,0,1,0.0,7.4,-1.4147788565264294,-0.5555555555555556,0.125,-0.3592233009708738,-0.625
2568,1,4,1.5,1,0,0,0.2,7.5,-1.304341963322546,-0.5555555555555556,0.0,-0.3737864077669903,-0.375
2569,1,3,1.0,0,0,1,0.4,5.75,-0.8679881337648327,-0.4444444444444444,0.125,-0.29854368932038833,-0.25
2570,2,2,0.0,1,0,0,0.67,3.75,-0.6590075512405609,-0.4444444444444444,0.0,-0.21456310679611648,-0.0
2571,2,1,0.5,0,0,0,1.0,2.67,-0.6364886731391586,-0.3333333333333333,0.0,-0.17815533980582524,-0.125
2572,3,0,1.5,0,0,0,1.5,0.0,-0.7811488673139159,-0.3333333333333333,0.0,-0.07281553398058252,-0.375
2573,3,0,1.5,1,0,0,1.71,0.0,-0.7913430420711973,-0.3333333333333333,0.0,-0.08300970873786408,-0.375
2574,4,0,2.0,0,0,1,2.29,0.0,-0.9306094929881337,-0.4444444444444444,0.125,-0.11116504854368932,-0.5
2575,4,0,2.0,0,0,0,2.86,0.0,-1.083279395900755,-0.4444444444444444,0.0,-0.13883495145631067,-0.5
2576,6,0,3.0,0,1,0,3.71,0.0,-1.5967637540453075,-0.6666666666666666,0.0,-0.18009708737864077,-0.75
2577,6,0,3.0,0,0,1,4.57,0.0,-1.5135113268608413,-0.6666666666666666,0.125,-0.22184466019417476,-0.75
2578,7,0,3.5,0,1,1,5.57,0.0,-1.7981661272923408,-0.7777777777777778,0.125,-0.2703883495145631,-0.875
2579,7,0,3.5,0,1,0,6.57,0.0,-1.9717098166127291,-0.7777777777777778,0.0,-0.31893203883495147,-0.875
2580,7,0,3.5,0,0,1,7.57,0.0,-1.8952535059331175,-0.7777777777777778,0.125,-0.3674757281553398,-0.875
2581,6,1,2.5,0,0,0,7.67,0.25,-1.7872437971952535,-0.7777777777777778,0.0,-0.3844660194174757,-0.625
2582,5,1,2.0,0,0,0,6.5,0.5,-1.506472491909385,-0.6666666666666666,0.0,-0.3398058252427184,-0.5
2583,4,1,1.5,0,1,0,5.33,0.6,-1.2184196332254584,-0.5555555555555556,0.0,-0.28786407766990285,-0.375
2584,3,1,1.0,0,0,0,5.0,0.8,-0.9759978425026968,-0.4444444444444444,0.0,-0.2815533980582524,-0.25
2585,2,2,0.0,0,0,0,3.6,1.2,-0.6774541531823085,-0.4444444444444444,0.0,-0.23300970873786406,-0.0
2586,1,3,1.0,0,0,0,1.8,1.8,-0.8692017259978425,-0.4444444444444444,0.0,-0.17475728155339806,-0.25
2587,0,3,1.5,0,0,0,0.0,2.4,-0.8248381877022654,-0.3333333333333333,0.0,-0.11650485436893203,-0.375
2588,0,5,2.5,0,0,0,0.0,3.4,-1.345604099244876,-0.5555555555555556,0.0,-0.16504854368932037,-0.625
2589,0,4,2.0,0,0,1,0.0,4.0,-1.013619201725998,-0.4444444444444444,0.125,-0.1941747572815534,-0.5
2590,0,5,2.5,0,0,0,0.0,5.0,-1.4232740021574974,-0.5555555555555556,0.0,-0.24271844660194172,-0.625
2591,0,5,2.5,1,0,1,0.0,6.0,-1.3468176914778858,-0.5555555555555556,0.125,-0.2912621359223301,-0.625
2592,1,5,2.0,0,0,0,0.25,7.0,-1.5186084142394822,-0.6666666666666666,0.0,-0.3519417475728155,-0.5
2593,1,5,2.0,1,0,1,0.4,8.0,-1.4494336569579287,-0.6666666666666666,0.125,-0.4077669902912621,-0.5
2594,1,4,1.5,0,0,0,0.6,7.75,-1.3358953613807982,-0.5555555555555556,0.0,-0.40533980582524265,-0.375
2595,2,3,0.5,1,0,1,0.83,6.0,-0.8871089536138079,-0.5555555555555556,0.125,-0.3315533980582524,-0.125
2596,2,2,0.0,0,0,0,1.17,4.0,-0.6954153182308522,-0.4444444444444444,0.0,-0.25097087378640776,-0.0
2597,3,1,1.0,0,0,0,1.67,2.67,-0.9051240560949299,-0.4444444444444444,0.0,-0.2106796116504854,-0.25
2598,4,0,2.0,1,0,0,2.0,0.0,-1.041531823085221,-0.4444444444444444,0.0,-0.0970873786407767,-0.5
2599,4,0,2.0,0,0,0,2.57,0.0,-1.0692017259978424,-0.4444444444444444,0.0,-0.12475728155339805,-0.5
2600,5,0,2.5,0,0,0,3.29,0.0,-1.3402642934196334,-0.5555555555555556,0.0,-0.15970873786407766,-0.625
2601,5,0,2.5,0,0,1,4.0,0.0,-1.2497303128371091,-0.5555555555555556,0.125,-0.1941747572815534,-0.625
2602,5,0,2.5,0,1,0,4.71,0.0,-1.4091963322545846,-0.5555555555555556,0.0,-0.2286407766990291,-0.625
2603,6,0,3.0,0,0,1,5.57,0.0,-1.5620550161812297,-0.6666666666666666,0.125,-0.2703883495145631,-0.75
2604,7,0,3.5,0,1,1,6.57,0.0,-1.8467098166127291,-0.7777777777777778,0.125,-0.31893203883495147,-0.875
2605,7,0,3.5,0,0,0,7.57,0.0,-2.0202535059331175,-0.7777777777777778,0.0,-0.3674757281553398,-0.875
2606,7,0,3.5,0,1,1,8.57,0.0,-1.9437971952535058,-0.7777777777777778,0.125,-0.4160194174757281,-0.875
2607,6,0,3.0,0,0,0,8.5,0.0,-1.8292880258899675,-0.6666666666666666,0.0,-0.41262135922330095,-0.75
2608,5,1,2.0,0,1,1,7.17,0.25,-1.4018608414239482,-0.6666666666666666,0.125,-0.36019417475728155,-0.5
2609,4,1,1.5,0,0,0,5.83,0.5,-1.2378371089536138,-0.5555555555555556,0.0,-0.30728155339805824,-0.375
2610,3,2,0.5,0,0,0,5.2,1.0,-0.9815264293419633,-0.5555555555555556,0.0,-0.30097087378640774,-0.125
2611,2,2,0.0,0,1,0,3.4,1.2,-0.6677454153182307,-0.4444444444444444,0.0,-0.22330097087378636,-0.0
2612,1,3,1.0,0,0,0,1.8,1.8,-0.8692017259978425,-0.4444444444444444,0.0,-0.17475728155339806,-0.25
2613,0,3,1.5,0,0,0,0.0,2.4,-0.8248381877022654,-0.3333333333333333,0.0,-0.11650485436893203,-0.375
2614,0,4,2.0,0,0,0,0.0,3.2,-1.099784250269687,-0.4444444444444444,0.0,-0.1553398058252427,-0.5
2615,0,5,2.5,0,0,0,0.0,4.2,-1.3844390507011868,-0.5555555555555556,0.0,-0.20388349514563106,-0.625
2616,0,5,2.5,0,0,1,0.0,5.2,-1.307982740021575,-0.5555555555555556,0.125,-0.2524271844660194,-0.625
2617,0,5,2.5,1,0,1,0.0,6.2,-1.3565264293419634,-0.5555555555555556,0.125,-0.30097087378640774,-0.625
2618,0,5,2.5,0,0,0,0.0,7.2,-1.5300701186623518,-0.5555555555555556,0.0,-0.34951456310679613,-0.625
2619,0,5,2.5,1,0,1,0.0,8.2,-1.45361380798274,-0.5555555555555556,0.125,-0.3980582524271844,-0.625
2620,0,4,2.0,0,0,0,0.0,8.25,-1.3449298813376482,-0.4444444444444444,0.0,-0.40048543689320387,-0.5
2621,0,3,1.5,1,0,0,0.0,6.25,-1.0117313915857604,-0.3333333333333333,0.0,-0.30339805825242716,-0.375
2622,1,2,0.5,0,0,1,0.17,4.25,-0.5478964401294498,-0.3333333333333333,0.125,-0.21456310679611648,-0.125
2623,2,1,0.5,0,0,0,0.5,2.25,-0.5918284789644013,-0.3333333333333333,0.0,-0.13349514563106796,-0.125
2624,2,0,1.0,0,0,0,0.83,0.0,-0.5125134843581445,-0.2222222222222222,0.0,-0.04029126213592232,-0.25
2625,3,0,1.5,1,0,0,1.14,0.0,-0.763673139158576,-0.3333333333333333,0.0,-0.05533980582524271,-0.375
2626,4,0,2.0,0,0,0,1.71,0.0,-1.0274541531823085,-0.4444444444444444,0.0,-0.08300970873786408,-0.5
2627,4,0,2.0,0,0,1,2.29,0.0,-0.9306094929881337,-0.4444444444444444,0.125,-0.11116504854368932,-0.5
2628,5,0,2.5,0,1,0,3.0,0.0,-1.3261866235167206,-0.5555555555555556,0.0,-0.14563106796116504,-0.625
2629,5,0,2.5,0,0,1,3.71,0.0,-1.2356526429341963,-0.5555555555555556,0.125,-0.18009708737864077,-0.625
2630,6,0,3.0,0,1,0,4.57,0.0,-1.6385113268608413,-0.6666666666666666,0.0,-0.22184466019417476,-0.75
2631,6,0,3.0,0,1,1,5.43,0.0,-1.5552588996763754,-0.6666666666666666,0.125,-0.2635922330097087,-0.75
2632,7,0,3.5,0,0,0,6.43,0.0,-1.964913700107875,-0.7777777777777778,0.0,-0.31213592233009707,-0.875
2633,6,1,2.5,0,0,1,6.67,0.25,-1.6137001078748652,-0.7777777777777778,0.125,-0.33592233009708733,-0.625
2634,5,1,2.0,0,1,0,5.67,0.4,-1.4613268608414238,-0.6666666666666666,0.0,-0.29466019417475725,-0.5
2635,4,2,1.0,0,0,0,4.67,0.8,-1.1822006472491908,-0.6666666666666666,0.0,-0.26553398058252425,-0.25
2636,3,3,0.0,0,0,0,4.2,1.4,-0.9385113268608414,-0.6666666666666666,0.0,-0.27184466019417475,-0.0
2637,2,3,0.5,0,0,0,2.8,2.0,-0.9135652642934197,-0.5555555555555556,0.0,-0.23300970873786406,-0.125
2638,1,4,1.5,0,0,0,1.4,2.8,-1.1344390507011866,-0.5555555555555556,0.0,-0.20388349514563103,-0.375
2639,0,4,2.0,0,0,0,0.0,3.6,-1.1192017259978426,-0.4444444444444444,0.0,-0.17475728155339806,-0.5
2640,0,5,2.5,0,0,0,0.0,4.6,-1.4038565264293419,-0.5555555555555556,0.0,-0.22330097087378636,-0.625
2641,0,5,2.5,0,0,1,0.0,5.6,-1.3274002157497304,-0.5555555555555556,0.125,-0.27184466019417475,-0.625
2642,0,5,2.5,0,0,0,0.0,6.6,-1.5009439050701188,-0.5555555555555556,0.0,-0.3203883495145631,-0.625
2643,0,5,2.5,1,0,1,0.0,7.6,-1.424487594390507,-0.5555555555555556,0.125,-0.3689320388349514,-0.625
2644,1,5,2.0,0,0,1,0.25,8.6,-1.4712783171521036,-0.6666666666666666,0.125,-0.42961165048543687,-0.5
2645,1,5,2.0,1,0,0,0.4,9.6,-1.65210355987055,-0.6666666666666666,0.0,-0.48543689320388345,-0.5
2646,1,4,1.5,0,0,1,0.6,9.75,-1.307982740021575,-0.5555555555555556,0.125,-0.5024271844660194,-0.375
2647,2,3,0.5,1,0,0,0.83,7.5,-1.0849244875943906,-0.5555555555555556,0.0,-0.40436893203883495,-0.125
2648,2,2,0.0,0,0,0,1.17,5.0,-0.7439590075512406,-0.4444444444444444,0.0,-0.2995145631067961,-0.0
2649,3,1,1.0,0,0,0,1.67,3.33,-0.9371628910463862,-0.4444444444444444,0.0,-0.24271844660194172,-0.25
2650,3,0,1.5,1,0,0,1.86,0.0,-0.7986245954692557,-0.3333333333333333,0.0,-0.09029126213592233,-0.375
2651,4,0,2.0,0,0,0,2.43,0.0,-1.0624056094929881,-0.4444444444444444,0.0,-0.11796116504854369,-0.5
2652,5,0,2.5,0,0,1,3.14,0.0,-1.207982740021575,-0.5555555555555556,0.125,-0.1524271844660194,-0.625
2653,6,0,3.0,0,0,0,4.0,0.0,-1.61084142394822,-0.6666666666666666,0.0,-0.1941747572815534,-0.75
2654,6,0,3.0,0,1,0,4.86,0.0,-1.652588996763754,-0.6666666666666666,0.0,-0.23592233009708738,-0.75
2655,6,0,3.0,0,0,1,5.71,0.0,-1.5688511326860841,-0.6666666666666666,0.125,-0.27718446601941743,-0.75
2656,7,0,3.5,0,1,1,6.71,0.0,-1.8535059331175836,-0.7777777777777778,0.125,-0.3257281553398058,-0.875
2657,7,0,3.5,0,0,0,7.71,0.0,-2.027049622437972,-0.7777777777777778,0.0,-0.37427184466019414,-0.875
2658,7,0,3.5,0,1,1,8.71,0.0,-1.9505933117583603,-0.7777777777777778,0.125,-0.4228155339805825,-0.875
2659,6,0,3.0,0,1,0,8.67,0.0,-1.8375404530744337,-0.6666666666666666,0.0,-0.42087378640776696,-0.75
2660,5,1,2.0,0,0,1,7.33,0.25,-1.4096278317152102,-0.6666666666666666,0.125,-0.36796116504854365,-0.5
2661,4,1,1.5,0,0,0,6.0,0.5,-1.2460895361380797,-0.5555555555555556,0.0,-0.31553398058252424,-0.375
2662,3,1,1.0,0,1,0,5.6,0.6,-0.995415318230852,-0.4444444444444444,0.0,-0.3009708737864077,-0.25
2663,2,2,0.0,0,0,0,3.8,1.0,-0.6774541531823085,-0.4444444444444444,0.0,-0.23300970873786406,-0.0
2664,1,3,1.0,0,0,0,2.25,1.6,-0.8813376483279396,-0.4444444444444444,0.0,-0.18689320388349515,-0.25
2665,0,4,2.0,0,0,0,0.0,2.4,-1.0609492988133764,-0.4444444444444444,0.0,-0.11650485436893203,-0.5
2666,0,4,2.0,0,0,0,0.0,3.2,-1.099784250269687,-0.4444444444444444,0.0,-0.1553398058252427,-0.5
2667,0,5,2.5,0,0,1,0.0,4.2,-1.2594390507011868,-0.5555555555555556,0.125,-0.20388349514563106,-0.625
2668,0,5,2.5,0,0,1,0.0,5.2,-1.307982740021575,-0.5555555555555556,0.125,-0.2524271844660194,-0.625
2669,0,5,2.5,1,0,0,0.0,6.2,-1.4815264293419634,-0.5555555555555556,0.0,-0.30097087378640774,-0.625
2670,0,5,2.5,0,0,0,0.0,7.2,-1.5300701186623518,-0.5555555555555556,0.0,-0.34951456310679613,-0.625
2671,0,5,2.5,1,0,1,0.0,8.2,-1.45361380798274,-0.5555555555555556,0.125,-0.3980582524271844,-0.625
2672,0,4,2.0,0,0,1,0.0,8.25,-1.2199298813376482,-0.4444444444444444,0.125,-0.40048543689320387,-0.5
2673,1,3,1.0,1,0,0,0.2,6.5,-1.0196871628910462,-0.4444444444444444,0.0,-0.3252427184466019,-0.25
2674,2,2,0.0,0,0,1,0.6,4.5,-0.567017259978425,-0.4444444444444444,0.125,-0.24757281553398056,-0.0
2675,2,1,0.5,1,0,0,0.83,3.0,-0.6442556634304206,-0.3333333333333333,0.0,-0.18592233009708736,-0.125
2676,2,0,1.0,0,0,0,1.17,0.0,-0.5290183387270766,-0.2222222222222222,0.0,-0.05679611650485436,-0.25
2677,3,0,1.5,1,0,0,1.43,0.0,-0.7777508090614886,-0.3333333333333333,0.0,-0.06941747572815533,-0.375
2678,4,0,2.0,0,0,0,2.0,0.0,-1.041531823085221,-0.4444444444444444,0.0,-0.0970873786407767,-0.5
2679,4,0,2.0,0,0,1,2.57,0.0,-0.9442017259978425,-0.4444444444444444,0.125,-0.12475728155339805,-0.5
2680,5,0,2.5,0,1,0,3.29,0.0,-1.3402642934196334,-0.5555555555555556,0.0,-0.15970873786407766,-0.625
2681,6,0,3.0,0,0,1,4.14,0.0,-1.4926375404530745,-0.6666666666666666,0.125,-0.20097087378640774,-0.75
2682,7,0,3.5,0,1,1,5.14,0.0,-1.777292340884574,-0.7777777777777778,0.125,-0.2495145631067961,-0.875
2683,7,0,3.5,0,1,0,6.14,0.0,-1.9508360302049623,-0.7777777777777778,0.0,-0.2980582524271844,-0.875
2684,7,1,3.0,0,0,1,7.14,0.25,-1.8726267529665588,-0.8888888888888888,0.125,-0.3587378640776699,-0.75
2685,6,1,2.5,0,0,0,7.33,0.5,-1.7828748651564186,-0.7777777777777778,0.0,-0.38009708737864073,-0.625
2686,5,2,1.5,0,1,0,6.17,0.8,-1.4911272923408845,-0.7777777777777778,0.0,-0.33834951456310675,-0.375
2687,4,2,1.0,0,0,0,5.17,1.2,-1.2258899676375403,-0.6666666666666666,0.0,-0.30922330097087375,-0.25
2688,3,3,0.0,0,0,0,4.8,1.8,-0.9870550161812297,-0.6666666666666666,0.0,-0.3203883495145631,-0.0
2689,2,4,1.0,0,0,0,3.4,2.6,-1.2079288025889967,-0.6666666666666666,0.0,-0.2912621359223301,-0.25
2690,1,4,1.5,0,0,0,2.25,3.4,-1.2048274002157497,-0.5555555555555556,0.0,-0.27427184466019416,-0.375
2691,0,5,2.5,0,0,0,0.0,4.4,-1.3941477885652644,-0.5555555555555556,0.0,-0.21359223300970875,-0.625
2692,0,5,2.5,0,0,1,0.0,5.4,-1.3176914778856528,-0.5555555555555556,0.125,-0.2621359223300971,-0.625
2693,0,5,2.5,0,0,0,0.0,6.4,-1.491235167206041,-0.5555555555555556,0.0,-0.3106796116504854,-0.625
2694,0,5,2.5,0,0,0,0.0,7.4,-1.5397788565264294,-0.5555555555555556,0.0,-0.3592233009708738,-0.625
2695,0,5,2.5,0,0,1,0.0,8.4,-1.4633225458468178,-0.5555555555555556,0.125,-0.4077669902912621,-0.625
2696,0,5,2.5,1,0,1,0.0,9.4,-1.511866235167206,-0.5555555555555556,0.125,-0.45631067961165045,-0.625
2697,0,5,2.5,0,0,0,0.0,10.4,-1.6854099244875944,-0.5555555555555556,0.0,-0.5048543689320388,-0.625
2698,0,4,2.0,1,0,1,0.0,10.5,-1.329153182308522,-0.4444444444444444,0.125,-0.5097087378640777,-0.5
2699,1,3,1.0,0,0,0,0.25,8.0,-1.0949298813376482,-0.4444444444444444,0.0,-0.40048543689320387,-0.25
2700,1,2,0.5,1,0,1,0.4,5.5,-0.6197411003236246,-0.3333333333333333,0.125,-0.28640776699029125,-0.125
2701,1,1,0.0,0,0,0,0.6,3.67,-0.4295037756202804,-0.2222222222222222,0.0,-0.2072815533980582,-0.0
2702,2,0,1.0,1,0,0,0.83,0.0,-0.5125134843581445,-0.2222222222222222,0.0,-0.04029126213592232,-0.25
2703,2,0,1.0,0,0,0,1.17,0.0,-0.5290183387270766,-0.2222222222222222,0.0,-0.05679611650485436,-0.25
2704,3,0,1.5,0,0,1,1.67,0.0,-0.6644012944983819,-0.3333333333333333,0.125,-0.08106796116504854,-0.375
2705,4,0,2.0,1,1,0,2.0,0.0,-1.041531823085221,-0.4444444444444444,0.0,-0.0970873786407767,-0.5
2706,4,0,2.0,0,0,1,2.57,0.0,-0.9442017259978425,-0.4444444444444444,0.125,-0.12475728155339805,-0.5
2707,5,0,2.5,0,0,0,3.29,0.0,-1.3402642934196334,-0.5555555555555556,0.0,-0.15970873786407766,-0.625
2708,5,0,2.5,0,1,1,4.0,0.0,-1.2497303128371091,-0.5555555555555556,0.125,-0.1941747572815534,-0.625
2709,6,0,3.0,0,1,0,4.86,0.0,-1.652588996763754,-0.6666666666666666,0.0,-0.23592233009708738,-0.75
2710,6,0,3.0,0,0,1,5.71,0.0,-1.5688511326860841,-0.6666666666666666,0.125,-0.27718446601941743,-0.75
2711,6,0,3.0,0,1,0,5.67,0.0,-1.6919093851132685,-0.6666666666666666,0.0,-0.2752427184466019,-0.75
2712,5,0,2.5,0,0,1,4.83,0.0,-1.2900215749730313,-0.5555555555555556,0.125,-0.23446601941747572,-0.625
2713,4,1,1.5,0,0,0,4.0,0.25,-1.136866235167206,-0.5555555555555556,0.0,-0.20631067961165048,-0.375
2714,3,2,0.5,0,1,0,3.6,0.6,-0.8844390507011867,-0.5555555555555556,0.0,-0.20388349514563106,-0.125
2715,2,2,0.0,0,0,0,2.4,1.0,-0.6094929881337647,-0.4444444444444444,0.0,-0.16504854368932037,-0.0
2716,1,3,1.0,0,0,0,1.2,1.6,-0.8303667745415317,-0.4444444444444444,0.0,-0.13592233009708737,-0.25
2717,0,3,1.5,0,0,0,0.0,2.2,-0.8151294498381877,-0.3333333333333333,0.0,-0.10679611650485438,-0.375
2718,0,3,1.5,0,0,0,0.0,2.8,-0.8442556634304207,-0.3333333333333333,0.0,-0.13592233009708737,-0.375
2719,0,4,2.0,0,0,1,0.0,3.6,-0.9942017259978425,-0.4444444444444444,0.125,-0.17475728155339806,-0.5
2720,0,5,2.5,0,0,0,0.0,4.6,-1.4038565264293419,-0.5555555555555556,0.0,-0.22330097087378636,-0.625
2721,0,5,2.5,1,0,1,0.0,5.6,-1.3274002157497304,-0.5555555555555556,0.125,-0.27184466019417475,-0.625
2722,0,5,2.5,0,0,0,0.0,6.6,-1.5009439050701188,-0.5555555555555556,0.0,-0.3203883495145631,-0.625
2723,0,5,2.5,1,0,1,0.0,7.6,-1.424487594390507,-0.5555555555555556,0.125,-0.3689320388349514,-0.625
2724,0,4,2.0,0,0,0,0.0,7.75,-1.320658036677454,-0.4444444444444444,0.0,-0.3762135922330097,-0.5
2725,1,3,1.0,1,0,0,0.2,5.75,-0.9832793959007551,-0.4444444444444444,0.0,-0.28883495145631066,-0.25
2726,1,2,0.5,0,0,1,0.4,3.75,-0.5347896440129449,-0.3333333333333333,0.125,-0.20145631067961164,-0.125
2727,2,1,0.5,1,0,0,0.67,2.67,-0.6204692556634304,-0.3333333333333333,0.0,-0.16213592233009708,-0.125
2728,2,0,1.0,0,0,1,1.0,0.0,-0.39576591154261054,-0.2222222222222222,0.125,-0.04854368932038835,-0.25
2729,3,0,1.5,0,0,0,1.5,0.0,-0.7811488673139159,-0.3333333333333333,0.0,-0.07281553398058252,-0.375
2730,4,0,2.0,1,0,1,1.86,0.0,-0.9097357065803667,-0.4444444444444444,0.125,-0.09029126213592233,-0.5
2731,4,0,2.0,0,1,0,2.43,0.0,-1.0624056094929881,-0.4444444444444444,0.0,-0.11796116504854369,-0.5
2732,5,0,2.5,0,0,1,3.14,0.0,-1.207982740021575,-0.5555555555555556,0.125,-0.1524271844660194,-0.625
2733,5,0,2.5,0,0,0,3.86,0.0,-1.3679341963322547,-0.5555555555555556,0.0,-0.18737864077669902,-0.625
2734,6,0,3.0,0,1,1,4.71,0.0,-1.5203074433656958,-0.6666666666666666,0.125,-0.2286407766990291,-0.75
2735,7,0,3.5,0,0,0,5.71,0.0,-1.9299622437971953,-0.7777777777777778,0.0,-0.27718446601941743,-0.875
2736,7,0,3.5,0,1,1,6.71,0.0,-1.8535059331175836,-0.7777777777777778,0.125,-0.3257281553398058,-0.875
2737,6,0,3.0,0,0,0,6.83,0.0,-1.748220064724919,-0.6666666666666666,0.0,-0.3315533980582524,-0.75
2738,5,0,2.5,0,1,1,5.83,0.0,-1.3385652642934196,-0.5555555555555556,0.125,-0.2830097087378641,-0.625
2739,4,1,1.5,0,0,0,4.83,0.25,-1.1771574973031282,-0.5555555555555556,0.0,-0.2466019417475728,-0.375
2740,3,1,1.0,0,0,0,4.4,0.5,-0.9323085221143473,-0.4444444444444444,0.0,-0.23786407766990292,-0.25
2741,2,2,0.0,0,1,0,3.0,0.8,-0.6289104638619201,-0.4444444444444444,0.0,-0.1844660194174757,-0.0
2742,1,2,0.5,0,0,0,2.0,1.2,-0.613673139158576,-0.3333333333333333,0.0,-0.1553398058252427,-0.125
2743,0,3,1.5,0,0,0,0.0,1.8,-0.7957119741100324,-0.3333333333333333,0.0,-0.08737864077669903,-0.375
2744,0,3,1.5,0,0,1,0.0,2.4,-0.6998381877022654,-0.3333333333333333,0.125,-0.11650485436893203,-0.375
2745,0,4,2.0,0,0,0,0.0,3.2,-1.099784250269687,-0.4444444444444444,0.0,-0.1553398058252427,-0.5
2746,0,5,2.5,0,0,0,0.0,4.2,-1.3844390507011868,-0.5555555555555556,0.0,-0.20388349514563106,-0.625
2747,0,5,2.5,1,0,1,0.0,5.2,-1.307982740021575,-0.5555555555555556,0.125,-0.2524271844660194,-0.625
2748,0,5,2.5,0,0,0,0.0,6.2,-1.4815264293419634,-0.5555555555555556,0.0,-0.30097087378640774,-0.625
2749,0,5,2.5,1,0,1,0.0,7.2,-1.4050701186623518,-0.5555555555555556,0.125,-0.34951456310679613,-0.625
2750,1,4,1.5,0,0,0,0.25,7.25,-1.294633225458468,-0.5555555555555556,0.0,-0.36407766990291257,-0.375
2751,1,3,1.0,1,0,1,0.4,5.5,-0.8558522114347357,-0.4444444444444444,0.125,-0.28640776699029125,-0.25
2752,1,2,0.5,0,0,1,0.6,3.75,-0.5444983818770226,-0.3333333333333333,0.125,-0.21116504854368928,-0.125
2753,2,1,0.5,1,0,0,0.83,2.67,-0.6282362459546925,-0.3333333333333333,0.0,-0.1699029126213592,-0.125
2754,2,0,1.0,0,0,0,1.17,0.0,-0.5290183387270766,-0.2222222222222222,0.0,-0.05679611650485436,-0.25
